Alue,TP_A,TP_BC,TP_DEF,TP_GHUX,TP_JKLM,TP_NO,TP_P,TP_Q
Joroinen,26.4150943396226,15.1572327044025,7.67295597484277,17.2955974842767,3.9622641509434,8.80503144654088,5.59748427672956,15.0943396226415
Joutsa,15.1041666666667,10.0260416666667,13.28125,23.3072916666667,3.84114583333333,8.7890625,5.92447916666667,19.7265625
Juankoski,16.3384779137839,24.587546567323,6.22671633847791,17.6689728579031,2.98030867482704,5.37519957424162,8.08940926024481,18.7333688131985
Juuka,12.7853881278539,27.3401826484018,5.42237442922374,19.634703196347,3.42465753424658,9.41780821917808,5.65068493150685,16.324200913242
Juupajoki,12.9032258064516,24.6451612903226,13.5483870967742,21.2903225806452,4.51612903225806,8.12903225806452,3.61290322580645,11.3548387096774
Juva,20.8030756087142,12.2170012815036,7.6035882101666,26.7834258863733,4.14352840666382,8.4579239641179,4.91243058521999,15.0790260572405
Jyväskylä,0.84034979356978,11.1797405806053,7.47374922791847,24.9845583693638,13.7593056142518,13.8340756152271,10.6839829654433,17.2442378336205
Jämijärvi,22.7953410981697,11.8136439267887,15.8069883527454,18.801996672213,2.82861896838602,6.32279534109817,5.65723793677205,15.973377703827
Jämsä,4.13631022326674,28.695652173913,6.63924794359577,23.5370152761457,4.73560517038778,10.5052878965922,6.22796709753232,15.5229142185664
Järvenpää,0.0801796023091726,16.8056446440026,7.43264913406029,26.355035279025,8.61128928800513,16.6853752405388,10.2950609364978,13.7347658755613
Kaarina,1.66989872872226,21.590174531351,8.42490842490843,26.642964878259,9.97629821159233,8.8127558715794,6.24865330747684,16.6343460461108
Kaavi,12.6153846153846,21.7435897435897,6.56410256410256,24.8205128205128,3.79487179487179,6.56410256410256,3.38461538461538,20.5128205128205
Kajaani,2.76524060771725,7.57103807768101,7.92702307545611,26.8132985824169,8.53728307164198,17.0618523933634,8.2003686987477,21.1238954929757
Kalajoki,16.7374681393373,20.9005947323704,9.38827527612574,22.8971962616822,4.54545454545455,5.60747663551402,7.34919286321156,12.5743415463042
Kangasala,4.55969369996519,20.0835363731291,8.99176238542754,23.6686390532544,6.9845689755192,7.66910314421627,6.07959159995359,21.9631047685346
Kangasniemi,17.1381031613977,14.5313366611204,9.31780366056572,25.5684969495286,5.37992235163616,5.87909040488075,4.82529118136439,17.3599556295064
Kankaanpää,4.71750885698303,17.5461495431661,7.45851202685064,23.6248368450494,6.88047734476972,14.2644042513519,8.18571694946858,17.3223941823606
Kannonkoski,17.1232876712329,15.7534246575342,5.70776255707763,24.4292237442922,3.88127853881279,13.6986301369863,5.25114155251142,14.1552511415525
Kannus,13.5363790186125,21.2774957698816,7.44500846023689,24.492385786802,5.11844331641286,7.86802030456853,7.31810490693739,12.9441624365482
Karijoki,26.6798418972332,18.7747035573123,14.0316205533597,16.403162055336,4.54545454545455,4.34782608695652,1.97628458498024,13.2411067193676
Karkkila,2.70994639666468,35.2293031566409,7.50446694460989,24.2108397855867,6.96843359142347,7.41512805241215,3.84157236450268,12.1203097081596
Karstula,16.2574651625747,18.978102189781,7.36562707365627,21.5660252156603,5.04313205043132,6.43662906436629,5.37491705374917,18.978102189781
Karvia,28.3256880733945,16.743119266055,12.7293577981651,20.8715596330275,2.98165137614679,5.38990825688073,4.81651376146789,8.14220183486239
Kaskinen,3.98613518197574,40.0346620450607,5.54592720970537,21.4904679376083,5.54592720970537,10.7452339688042,4.33275563258232,8.31889081455806
Kauhajoki,9.81956974323387,20.558639833449,6.43650242886884,26.439972241499,7.37335183900069,5.15267175572519,8.5704371963914,15.6488549618321
Kauhava,12.436138746975,28.354396343103,4.71901048668997,20.637268082818,4.67867706372681,8.65824146275881,4.90723312718473,15.6090346867437
Kauniainen,0.262927256792287,4.55740578439965,1.35845749342682,23.0499561787905,10.8238387379492,9.59684487291849,16.9588080631025,33.3917616126205
Kaustinen,19.1679831490258,12.3222748815166,5.68720379146919,28.2780410742496,9.26803580832017,7.74091627172196,6.68773038441285,10.8478146392838
Keitele,15.5124653739612,34.7183748845799,1.84672206832872,22.0683287165282,3.13942751615882,2.86241920590951,3.8781163434903,15.9741458910434
Kemi,0.599250936329588,19.4007490636704,7.64044943820225,26.3991439272338,7.9079721776351,9.28838951310861,6.64526484751204,22.1187800963082
Keminmaa,4.02414486921529,21.8913480885312,10.784708249497,27.4044265593561,6.72032193158954,4.42655935613682,7.56539235412475,17.1830985915493
Kempele,1.0436799381523,17.5106300734441,15.1333591032083,31.6582914572864,6.10746037881716,6.10746037881716,7.84692694240433,14.5921917278701
Kerava,0.191831188554072,14.7070577891456,8.84022060586684,38.414195507953,7.50539525217808,12.8846614978819,5.26736471904724,12.1892734393734
Keuruu,5.87925125230688,16.9259161613499,6.85473240179278,24.8879514895861,6.01107302926443,14.4213023991563,7.14474031109939,17.8750329554442
Kihniö,14.4444444444444,28.3333333333333,4.44444444444444,19.4444444444444,2.500000001,7.77777777777778,6.80555555555556,16.25
Kinnula,23.5976789168279,2.12765957446809,6.96324951644101,17.4081237911025,10.0580270793037,12.9593810444874,7.73694390715667,19.1489361702128
Kirkkonummi,1.29124820659971,10.8500717360115,7.39777618364419,28.2281205164993,14.0154232424677,15.450143472023,7.19153515064562,15.575681492109
Kitee,12.8070593846888,18.2685428094443,9.92129740042929,24.3501073217267,4.26901979489626,7.58406868590508,6.63009778201765,16.169806820892
Kittilä,6.29547611515343,13.9829167984815,7.62416956659285,42.4232837709586,3.82790256248023,11.6418854792787,3.6380892122746,10.5662764947801
Kiuruvesi,25.0873515024458,10.9364081062194,5.80013976240391,22.7812718378756,4.05310971348707,5.83508036338225,6.11460517120894,19.3920335429769
Kivijärvi,17.8470254957507,2.54957507082153,7.36543909348442,30.3116147308782,3.39943342776204,11.3314447592068,5.6657223796034,21.5297450424929
Kokemäki,8.7966488956588,19.3450114242193,7.1972581873572,24.7143945163747,4.3031226199543,6.3975628332064,10.7006854531607,18.5453160700685
Kokkola,4.009095852489,15.7002323397103,7.09377626180236,27.9549162094023,7.88966335458995,9.03158831380691,8.27524840575412,20.045479262445
